
--- Allocation time: 0.381331 (msec)
----- Legendre Init time: 22.811140 (msec)
----- Weight Init time: 0.094872 (msec)
--- Initialization time: 22.953611 (msec)
--- DotProduct time: 21438.079902 (msec)
Clean up time: 0.015997 (msec)
=== Total time: 21461.430841 (msec)
Result: 638788782198953086256594746451550414879410493307106457127846237614880730144088781782617589132614816213842295835672996438066616837479214374094928604558005350348943091574287164136070743160348558845237499466350592.000000000000000


--- Allocation time: 0.368859 (msec)
----- Legendre Init time: 22.797232 (msec)
----- Weight Init time: 0.124938 (msec)
--- Initialization time: 22.970757 (msec)
--- DotProduct time: 21915.034977 (msec)
Clean up time: 0.017560 (msec)
=== Total time: 21938.392154 (msec)
Result: 638788782198953086256594746451550414879410493307106457127846237614880730144088781782617589132614816213842295835672996438066616837479214374094928604558005350348943091574287164136070743160348558845237499466350592.000000000000000


--- Allocation time: 0.091501 (msec)
----- Legendre Init time: 5.165229 (msec)
----- Weight Init time: 0.022523 (msec)
--- Initialization time: 5.193922 (msec)
--- DotProduct time: 21416.466696 (msec)
Clean up time: 0.008266 (msec)
=== Total time: 21421.760386 (msec)
Result: 638788782198953086256594746451550414879410493307106457127846237614880730144088781782617589132614816213842295835672996438066616837479214374094928604558005350348943091574287164136070743160348558845237499466350592.000000000000000


--- Allocation time: 0.374761 (msec)
----- Legendre Init time: 22.798128 (msec)
----- Weight Init time: 0.093510 (msec)
--- Initialization time: 22.937147 (msec)
--- DotProduct time: 21414.353872 (msec)
Clean up time: 0.008392 (msec)
=== Total time: 21437.674173 (msec)
Result: 638788782198953086256594746451550414879410493307106457127846237614880730144088781782617589132614816213842295835672996438066616837479214374094928604558005350348943091574287164136070743160348558845237499466350592.000000000000000


--- Allocation time: 0.366088 (msec)
----- Legendre Init time: 22.816736 (msec)
----- Weight Init time: 0.093445 (msec)
--- Initialization time: 22.958076 (msec)
--- DotProduct time: 21420.246632 (msec)
Clean up time: 0.008961 (msec)
=== Total time: 21443.579756 (msec)
Result: 638788782198953086256594746451550414879410493307106457127846237614880730144088781782617589132614816213842295835672996438066616837479214374094928604558005350348943091574287164136070743160348558845237499466350592.000000000000000


--- Allocation time: 0.369199 (msec)
----- Legendre Init time: 22.812521 (msec)
----- Weight Init time: 0.091078 (msec)
--- Initialization time: 22.951522 (msec)
--- DotProduct time: 21599.454785 (msec)
Clean up time: 0.008569 (msec)
=== Total time: 21622.784074 (msec)
Result: 638788782198953086256594746451550414879410493307106457127846237614880730144088781782617589132614816213842295835672996438066616837479214374094928604558005350348943091574287164136070743160348558845237499466350592.000000000000000


--- Allocation time: 0.384890 (msec)
----- Legendre Init time: 21.189168 (msec)
----- Weight Init time: 0.022226 (msec)
--- Initialization time: 21.223884 (msec)
--- DotProduct time: 21607.333911 (msec)
Clean up time: 0.011139 (msec)
=== Total time: 21628.953825 (msec)
Result: 638788782198953086256594746451550414879410493307106457127846237614880730144088781782617589132614816213842295835672996438066616837479214374094928604558005350348943091574287164136070743160348558845237499466350592.000000000000000


--- Allocation time: 0.372391 (msec)
----- Legendre Init time: 22.823534 (msec)
----- Weight Init time: 0.094143 (msec)
--- Initialization time: 22.964593 (msec)
--- DotProduct time: 21396.081948 (msec)
Clean up time: 0.013834 (msec)
=== Total time: 21419.432766 (msec)
Result: 638788782198953086256594746451550414879410493307106457127846237614880730144088781782617589132614816213842295835672996438066616837479214374094928604558005350348943091574287164136070743160348558845237499466350592.000000000000000


--- Allocation time: 0.371495 (msec)
----- Legendre Init time: 22.824276 (msec)
----- Weight Init time: 0.095274 (msec)
--- Initialization time: 22.967785 (msec)
--- DotProduct time: 21962.038484 (msec)
Clean up time: 0.013970 (msec)
=== Total time: 21985.391734 (msec)
Result: 638788782198953086256594746451550414879410493307106457127846237614880730144088781782617589132614816213842295835672996438066616837479214374094928604558005350348943091574287164136070743160348558845237499466350592.000000000000000


--- Allocation time: 0.380583 (msec)
----- Legendre Init time: 22.743206 (msec)
----- Weight Init time: 0.093726 (msec)
--- Initialization time: 22.882902 (msec)
--- DotProduct time: 21387.986105 (msec)
Clean up time: 0.013472 (msec)
=== Total time: 21411.263062 (msec)
Result: 638788782198953086256594746451550414879410493307106457127846237614880730144088781782617589132614816213842295835672996438066616837479214374094928604558005350348943091574287164136070743160348558845237499466350592.000000000000000

