
--- Allocation time: 0.354426 (msec)
----- Legendre Init time: 10.357708 (msec)
----- Weight Init time: 0.119515 (msec)
--- Initialization time: 10.522748 (msec)
--- DotProduct time: 4238.582340 (msec)
Clean up time: 0.007376 (msec)
=== Total time: 4249.466889 (msec)
Result: 28379642398596452064696096781479108838564722484418660568313429000056433215939686607630469823488005103785929079095103292440287367451700625408.000000000000000


--- Allocation time: 0.362466 (msec)
----- Legendre Init time: 10.310854 (msec)
----- Weight Init time: 0.169638 (msec)
--- Initialization time: 10.525890 (msec)
--- DotProduct time: 4250.633173 (msec)
Clean up time: 0.006631 (msec)
=== Total time: 4261.528160 (msec)
Result: 28379642398596452064696096781479108838564722484418660568313429000056433215939686607630469823488005103785929079095103292440287367451700625408.000000000000000


--- Allocation time: 0.358931 (msec)
----- Legendre Init time: 10.332061 (msec)
----- Weight Init time: 0.119221 (msec)
--- Initialization time: 10.494249 (msec)
--- DotProduct time: 4352.459837 (msec)
Clean up time: 0.007376 (msec)
=== Total time: 4363.320393 (msec)
Result: 28379642398596452064696096781479108838564722484418660568313429000056433215939686607630469823488005103785929079095103292440287367451700625408.000000000000000


--- Allocation time: 0.355990 (msec)
----- Legendre Init time: 10.366273 (msec)
----- Weight Init time: 0.115721 (msec)
--- Initialization time: 10.527423 (msec)
--- DotProduct time: 4270.868517 (msec)
Clean up time: 0.006566 (msec)
=== Total time: 4281.758495 (msec)
Result: 28379642398596452064696096781479108838564722484418660568313429000056433215939686607630469823488005103785929079095103292440287367451700625408.000000000000000


--- Allocation time: 0.354519 (msec)
----- Legendre Init time: 10.355539 (msec)
----- Weight Init time: 0.114713 (msec)
--- Initialization time: 10.531916 (msec)
--- DotProduct time: 4250.008282 (msec)
Clean up time: 0.007416 (msec)
=== Total time: 4260.902133 (msec)
Result: 28379642398596452064696096781479108838564722484418660568313429000056433215939686607630469823488005103785929079095103292440287367451700625408.000000000000000


--- Allocation time: 0.356438 (msec)
----- Legendre Init time: 10.290469 (msec)
----- Weight Init time: 0.115473 (msec)
--- Initialization time: 10.448245 (msec)
--- DotProduct time: 4295.391943 (msec)
Clean up time: 0.006582 (msec)
=== Total time: 4306.203207 (msec)
Result: 28379642398596452064696096781479108838564722484418660568313429000056433215939686607630469823488005103785929079095103292440287367451700625408.000000000000000


--- Allocation time: 0.389646 (msec)
----- Legendre Init time: 10.307060 (msec)
----- Weight Init time: 0.113536 (msec)
--- Initialization time: 10.462094 (msec)
--- DotProduct time: 4261.496723 (msec)
Clean up time: 0.007533 (msec)
=== Total time: 4272.355996 (msec)
Result: 28379642398596452064696096781479108838564722484418660568313429000056433215939686607630469823488005103785929079095103292440287367451700625408.000000000000000


--- Allocation time: 0.356858 (msec)
----- Legendre Init time: 10.318134 (msec)
----- Weight Init time: 0.116496 (msec)
--- Initialization time: 10.478944 (msec)
--- DotProduct time: 4258.148096 (msec)
Clean up time: 0.006508 (msec)
=== Total time: 4268.990405 (msec)
Result: 28379642398596452064696096781479108838564722484418660568313429000056433215939686607630469823488005103785929079095103292440287367451700625408.000000000000000


--- Allocation time: 0.368674 (msec)
----- Legendre Init time: 10.331826 (msec)
----- Weight Init time: 0.116465 (msec)
--- Initialization time: 10.492945 (msec)
--- DotProduct time: 4251.198411 (msec)
Clean up time: 0.007901 (msec)
=== Total time: 4262.067931 (msec)
Result: 28379642398596452064696096781479108838564722484418660568313429000056433215939686607630469823488005103785929079095103292440287367451700625408.000000000000000


--- Allocation time: 0.358483 (msec)
----- Legendre Init time: 10.303200 (msec)
----- Weight Init time: 0.115458 (msec)
--- Initialization time: 10.462184 (msec)
--- DotProduct time: 4252.095061 (msec)
Clean up time: 0.006687 (msec)
=== Total time: 4262.922415 (msec)
Result: 28379642398596452064696096781479108838564722484418660568313429000056433215939686607630469823488005103785929079095103292440287367451700625408.000000000000000

