
--- Allocation time: 0.339593 (msec)
----- Legendre Init time: 9.725655 (msec)
----- Weight Init time: 0.114376 (msec)
--- Initialization time: 9.878000 (msec)
--- DotProduct time: 4001.231129 (msec)
Clean up time: 0.007059 (msec)
=== Total time: 4011.455781 (msec)
Result: 28379642398596452064696096781479108838564722484418660568313429000056433215939686607630469823488005103785929079095103292440287367451700625408.000000000000000


--- Allocation time: 0.334872 (msec)
----- Legendre Init time: 9.726104 (msec)
----- Weight Init time: 0.112909 (msec)
--- Initialization time: 9.874842 (msec)
--- DotProduct time: 4010.691497 (msec)
Clean up time: 0.007372 (msec)
=== Total time: 4020.908583 (msec)
Result: 28379642398596452064696096781479108838564722484418660568313429000056433215939686607630469823488005103785929079095103292440287367451700625408.000000000000000


--- Allocation time: 0.334448 (msec)
----- Legendre Init time: 9.735378 (msec)
----- Weight Init time: 0.109707 (msec)
--- Initialization time: 9.883069 (msec)
--- DotProduct time: 3996.550717 (msec)
Clean up time: 0.006368 (msec)
=== Total time: 4006.774604 (msec)
Result: 28379642398596452064696096781479108838564722484418660568313429000056433215939686607630469823488005103785929079095103292440287367451700625408.000000000000000


--- Allocation time: 0.332311 (msec)
----- Legendre Init time: 9.675125 (msec)
----- Weight Init time: 0.109721 (msec)
--- Initialization time: 9.820258 (msec)
--- DotProduct time: 4058.968061 (msec)
Clean up time: 0.006829 (msec)
=== Total time: 4069.127460 (msec)
Result: 28379642398596452064696096781479108838564722484418660568313429000056433215939686607630469823488005103785929079095103292440287367451700625408.000000000000000


--- Allocation time: 0.333039 (msec)
----- Legendre Init time: 9.704821 (msec)
----- Weight Init time: 0.108852 (msec)
--- Initialization time: 9.849244 (msec)
--- DotProduct time: 3993.123526 (msec)
Clean up time: 0.006580 (msec)
=== Total time: 4003.312389 (msec)
Result: 28379642398596452064696096781479108838564722484418660568313429000056433215939686607630469823488005103785929079095103292440287367451700625408.000000000000000


--- Allocation time: 0.380892 (msec)
----- Legendre Init time: 9.662217 (msec)
----- Weight Init time: 0.109724 (msec)
--- Initialization time: 9.805924 (msec)
--- DotProduct time: 4043.495239 (msec)
Clean up time: 0.006467 (msec)
=== Total time: 4053.688521 (msec)
Result: 28379642398596452064696096781479108838564722484418660568313429000056433215939686607630469823488005103785929079095103292440287367451700625408.000000000000000


--- Allocation time: 0.333285 (msec)
----- Legendre Init time: 9.694822 (msec)
----- Weight Init time: 0.108750 (msec)
--- Initialization time: 9.840393 (msec)
--- DotProduct time: 4048.976256 (msec)
Clean up time: 0.007090 (msec)
=== Total time: 4059.157025 (msec)
Result: 28379642398596452064696096781479108838564722484418660568313429000056433215939686607630469823488005103785929079095103292440287367451700625408.000000000000000


--- Allocation time: 0.328268 (msec)
----- Legendre Init time: 9.679716 (msec)
----- Weight Init time: 0.109217 (msec)
--- Initialization time: 9.825420 (msec)
--- DotProduct time: 3984.426922 (msec)
Clean up time: 0.006685 (msec)
=== Total time: 3994.587295 (msec)
Result: 28379642398596452064696096781479108838564722484418660568313429000056433215939686607630469823488005103785929079095103292440287367451700625408.000000000000000


--- Allocation time: 0.330771 (msec)
----- Legendre Init time: 9.692902 (msec)
----- Weight Init time: 0.107164 (msec)
--- Initialization time: 9.835652 (msec)
--- DotProduct time: 4082.003718 (msec)
Clean up time: 0.006580 (msec)
=== Total time: 4092.176721 (msec)
Result: 28379642398596452064696096781479108838564722484418660568313429000056433215939686607630469823488005103785929079095103292440287367451700625408.000000000000000


--- Allocation time: 0.333665 (msec)
----- Legendre Init time: 9.649437 (msec)
----- Weight Init time: 0.107906 (msec)
--- Initialization time: 9.792027 (msec)
--- DotProduct time: 4044.774513 (msec)
Clean up time: 0.006424 (msec)
=== Total time: 4054.906628 (msec)
Result: 28379642398596452064696096781479108838564722484418660568313429000056433215939686607630469823488005103785929079095103292440287367451700625408.000000000000000


--- Allocation time: 0.327906 (msec)
----- Legendre Init time: 9.664062 (msec)
----- Weight Init time: 0.106685 (msec)
--- Initialization time: 9.806159 (msec)
--- DotProduct time: 4048.926794 (msec)
Clean up time: 0.006618 (msec)
=== Total time: 4059.067476 (msec)
Result: 28379642398596452064696096781479108838564722484418660568313429000056433215939686607630469823488005103785929079095103292440287367451700625408.000000000000000

