
--- Allocation time: 0.349479 (msec)
----- Legendre Init time: 21.431455 (msec)
----- Weight Init time: 0.090126 (msec)
--- Initialization time: 21.567477 (msec)
--- DotProduct time: 20108.882947 (msec)
Clean up time: 0.007705 (msec)
=== Total time: 20130.807608 (msec)
Result: 638788782198953086256594746451550414879410493307106457127846237614880730144088781782617589132614816213842295835672996438066616837479214374094928604558005350348943091574287164136070743160348558845237499466350592.000000000000000


--- Allocation time: 0.376823 (msec)
----- Legendre Init time: 21.385067 (msec)
----- Weight Init time: 0.086724 (msec)
--- Initialization time: 21.513688 (msec)
--- DotProduct time: 20221.583948 (msec)
Clean up time: 0.015054 (msec)
=== Total time: 20243.489513 (msec)
Result: 638788782198953086256594746451550414879410493307106457127846237614880730144088781782617589132614816213842295835672996438066616837479214374094928604558005350348943091574287164136070743160348558845237499466350592.000000000000000


--- Allocation time: 0.377246 (msec)
----- Legendre Init time: 21.379235 (msec)
----- Weight Init time: 0.087673 (msec)
--- Initialization time: 21.509880 (msec)
--- DotProduct time: 20337.040868 (msec)
Clean up time: 0.015622 (msec)
=== Total time: 20358.943617 (msec)
Result: 638788782198953086256594746451550414879410493307106457127846237614880730144088781782617589132614816213842295835672996438066616837479214374094928604558005350348943091574287164136070743160348558845237499466350592.000000000000000


--- Allocation time: 0.352170 (msec)
----- Legendre Init time: 21.431104 (msec)
----- Weight Init time: 0.091350 (msec)
--- Initialization time: 21.566676 (msec)
--- DotProduct time: 20089.338391 (msec)
Clean up time: 0.009503 (msec)
=== Total time: 20111.266741 (msec)
Result: 638788782198953086256594746451550414879410493307106457127846237614880730144088781782617589132614816213842295835672996438066616837479214374094928604558005350348943091574287164136070743160348558845237499466350592.000000000000000


--- Allocation time: 0.348913 (msec)
----- Legendre Init time: 21.420026 (msec)
----- Weight Init time: 0.088688 (msec)
--- Initialization time: 21.553415 (msec)
--- DotProduct time: 20095.682974 (msec)
Clean up time: 0.007340 (msec)
=== Total time: 20117.592642 (msec)
Result: 638788782198953086256594746451550414879410493307106457127846237614880730144088781782617589132614816213842295835672996438066616837479214374094928604558005350348943091574287164136070743160348558845237499466350592.000000000000000


--- Allocation time: 0.347791 (msec)
----- Legendre Init time: 21.385287 (msec)
----- Weight Init time: 0.089636 (msec)
--- Initialization time: 21.517759 (msec)
--- DotProduct time: 20073.416011 (msec)
Clean up time: 0.006679 (msec)
=== Total time: 20095.288240 (msec)
Result: 638788782198953086256594746451550414879410493307106457127846237614880730144088781782617589132614816213842295835672996438066616837479214374094928604558005350348943091574287164136070743160348558845237499466350592.000000000000000


--- Allocation time: 0.344972 (msec)
----- Legendre Init time: 21.402119 (msec)
----- Weight Init time: 0.087035 (msec)
--- Initialization time: 21.534127 (msec)
--- DotProduct time: 20075.979228 (msec)
Clean up time: 0.008053 (msec)
=== Total time: 20097.866381 (msec)
Result: 638788782198953086256594746451550414879410493307106457127846237614880730144088781782617589132614816213842295835672996438066616837479214374094928604558005350348943091574287164136070743160348558845237499466350592.000000000000000


--- Allocation time: 0.354116 (msec)
----- Legendre Init time: 21.403775 (msec)
----- Weight Init time: 0.086843 (msec)
--- Initialization time: 21.534417 (msec)
--- DotProduct time: 20370.719673 (msec)
Clean up time: 0.008280 (msec)
=== Total time: 20392.616485 (msec)
Result: 638788782198953086256594746451550414879410493307106457127846237614880730144088781782617589132614816213842295835672996438066616837479214374094928604558005350348943091574287164136070743160348558845237499466350592.000000000000000


--- Allocation time: 0.348490 (msec)
----- Legendre Init time: 21.398659 (msec)
----- Weight Init time: 0.089137 (msec)
--- Initialization time: 21.532485 (msec)
--- DotProduct time: 20105.630200 (msec)
Clean up time: 0.017690 (msec)
=== Total time: 20127.528865 (msec)
Result: 638788782198953086256594746451550414879410493307106457127846237614880730144088781782617589132614816213842295835672996438066616837479214374094928604558005350348943091574287164136070743160348558845237499466350592.000000000000000


--- Allocation time: 0.351123 (msec)
----- Legendre Init time: 21.432427 (msec)
----- Weight Init time: 0.089024 (msec)
--- Initialization time: 21.567068 (msec)
--- DotProduct time: 20334.655583 (msec)
Clean up time: 0.014584 (msec)
=== Total time: 20356.588358 (msec)
Result: 638788782198953086256594746451550414879410493307106457127846237614880730144088781782617589132614816213842295835672996438066616837479214374094928604558005350348943091574287164136070743160348558845237499466350592.000000000000000

